skive20161012-1049.jpg,0.00044614,2510.018954,95.91352243,0.13246808,64523.80078,0.385718554,59.30006856,0.000229344,0.00049302,0.001075205,0.004056342,0.007462318,0.00668865,0.005658995,0.001708452,0.005636172,0.006345239,9.13E-05,0.000507816,0.001029172,0.004554681,0.007716372,0.00674919,0.005026328,0.001196671,0.005177387,0.007141633,0.000116437,0.003999767,0.007364546,0.002454945,0.004019302,0.0058792,0.002221878,0.000996678,0.005594297,0.006592135,9.29E-05,0.000510718,0.001316396,0.006755476,0.005707253,0.006515542,0.004860473,0.001245992,0.005477183,0.006727237,9.94E-05,88.45568478,0,0
skive20161012-1100.jpg,0.00044614,2510.018954,95.91352243,0.13246808,64523.80078,0.385718554,59.30006856,0.000229344,0.00049302,0.001075205,0.004056342,0.007462318,0.00668865,0.005658995,0.001708452,0.005636172,0.006345239,9.13E-05,0.000507816,0.001029172,0.004554681,0.007716372,0.00674919,0.005026328,0.001196671,0.005177387,0.007141633,0.000116437,0.003999767,0.007364546,0.002454945,0.004019302,0.0058792,0.002221878,0.000996678,0.005594297,0.006592135,9.29E-05,0.000510718,0.001316396,0.006755476,0.005707253,0.006515542,0.004860473,0.001245992,0.005477183,0.006727237,9.94E-05,88.45568478,0,0
skive20161012-1110.jpg,0.00044614,2510.018954,95.91352243,0.13246808,64523.80078,0.385718554,59.30006856,0.000229344,0.00049302,0.001075205,0.004056342,0.007462318,0.00668865,0.005658995,0.001708452,0.005636172,0.006345239,9.13E-05,0.000507816,0.001029172,0.004554681,0.007716372,0.00674919,0.005026328,0.001196671,0.005177387,0.007141633,0.000116437,0.003999767,0.007364546,0.002454945,0.004019302,0.0058792,0.002221878,0.000996678,0.005594297,0.006592135,9.29E-05,0.000510718,0.001316396,0.006755476,0.005707253,0.006515542,0.004860473,0.001245992,0.005477183,0.006727237,9.94E-05,88.45568478,0,0
skive20161012-1120.jpg,0.000422375,2367.847712,89.30405372,0.1199444,58041.94276,0.388729092,55.05534594,1.72625E-05,0.000501917,0.0014015,0.006075325,0.007173547,0.007343174,0.003419419,0.003733238,0.009304809,0.000205892,5.69E-05,0.000525804,0.001448887,0.006901119,0.006929165,0.007460965,0.002588113,0.002893325,0.010136405,0.000273782,5.81E-05,0.004149278,0.007776718,0.002200312,0.005296531,0.005194504,0.001351115,0.002036681,0.01059316,0.000560136,5.73E-05,0.000523386,0.001654973,0.00809808,0.005821465,0.007242984,0.002574961,0.002983844,0.010045209,0.000213919,5.69E-05,82.38867681,0,0
skive20161012-1130.jpg,0.000422375,2367.847712,89.30405372,0.1199444,58041.94276,0.388729092,55.05534594,1.72625E-05,0.000501917,0.0014015,0.006075325,0.007173547,0.007343174,0.003419419,0.003733238,0.009304809,0.000205892,5.69E-05,0.000525804,0.001448887,0.006901119,0.006929165,0.007460965,0.002588113,0.002893325,0.010136405,0.000273782,5.81E-05,0.004149278,0.007776718,0.002200312,0.005296531,0.005194504,0.001351115,0.002036681,0.01059316,0.000560136,5.73E-05,0.000523386,0.001654973,0.00809808,0.005821465,0.007242984,0.002574961,0.002983844,0.010045209,0.000213919,5.69E-05,82.38867681,0,0
skive20161012-1140.jpg,0.000422375,2367.847712,89.30405372,0.1199444,58041.94276,0.388729092,55.05534594,1.72625E-05,0.000501917,0.0014015,0.006075325,0.007173547,0.007343174,0.003419419,0.003733238,0.009304809,0.000205892,5.69E-05,0.000525804,0.001448887,0.006901119,0.006929165,0.007460965,0.002588113,0.002893325,0.010136405,0.000273782,5.81E-05,0.004149278,0.007776718,0.002200312,0.005296531,0.005194504,0.001351115,0.002036681,0.01059316,0.000560136,5.73E-05,0.000523386,0.001654973,0.00809808,0.005821465,0.007242984,0.002574961,0.002983844,0.010045209,0.000213919,5.69E-05,82.38867681,0,0
skive20161012-1150.jpg,0.000422375,2367.847712,89.30405372,0.1199444,58041.94276,0.388729092,55.05534594,1.72625E-05,0.000501917,0.0014015,0.006075325,0.007173547,0.007343174,0.003419419,0.003733238,0.009304809,0.000205892,5.69E-05,0.000525804,0.001448887,0.006901119,0.006929165,0.007460965,0.002588113,0.002893325,0.010136405,0.000273782,5.81E-05,0.004149278,0.007776718,0.002200312,0.005296531,0.005194504,0.001351115,0.002036681,0.01059316,0.000560136,5.73E-05,0.000523386,0.001654973,0.00809808,0.005821465,0.007242984,0.002574961,0.002983844,0.010045209,0.000213919,5.69E-05,82.38867681,0,0
skive20161012-1200.jpg,0.000422375,2367.847712,89.30405372,0.1199444,58041.94276,0.388729092,55.05534594,1.72625E-05,0.000501917,0.0014015,0.006075325,0.007173547,0.007343174,0.003419419,0.003733238,0.009304809,0.000205892,5.69E-05,0.000525804,0.001448887,0.006901119,0.006929165,0.007460965,0.002588113,0.002893325,0.010136405,0.000273782,5.81E-05,0.004149278,0.007776718,0.002200312,0.005296531,0.005194504,0.001351115,0.002036681,0.01059316,0.000560136,5.73E-05,0.000523386,0.001654973,0.00809808,0.005821465,0.007242984,0.002574961,0.002983844,0.010045209,0.000213919,5.69E-05,82.38867681,0,0
skive20161012-1210.jpg,0.000422375,2367.847712,89.30405372,0.1199444,58041.94276,0.388729092,55.05534594,1.72625E-05,0.000501917,0.0014015,0.006075325,0.007173547,0.007343174,0.003419419,0.003733238,0.009304809,0.000205892,5.69E-05,0.000525804,0.001448887,0.006901119,0.006929165,0.007460965,0.002588113,0.002893325,0.010136405,0.000273782,5.81E-05,0.004149278,0.007776718,0.002200312,0.005296531,0.005194504,0.001351115,0.002036681,0.01059316,0.000560136,5.73E-05,0.000523386,0.001654973,0.00809808,0.005821465,0.007242984,0.002574961,0.002983844,0.010045209,0.000213919,5.69E-05,82.38867681,0,0
skive20161012-1220.jpg,0.000423069,2402.439216,92.50623915,0.126277478,61016.3797,0.385281196,55.84340228,2.46607E-06,0.000514586,0.001351501,0.005561513,0.007271609,0.007256039,0.003855962,0.002255146,0.008501838,0.002582601,6.49E-05,0.000530156,0.001295217,0.006587107,0.006850734,0.007431468,0.003094285,0.001600719,0.008533172,0.003226679,6.61E-05,0.003963792,0.007783294,0.00221946,0.004622763,0.005653483,0.001692496,0.00095432,0.008265579,0.003999864,6.06E-05,0.000528899,0.001576542,0.007949923,0.005516447,0.007169388,0.003107728,0.001659905,0.008640131,0.003002412,6.43E-05,85.27470506,0,0
